gene_id	gene_label	case_mean	control_mean	log2_fold_change	p_value	adjusted_p_value	neg_log10_adjusted_p	classification
1556	CYP2B7P [1556]	6.666667	7.333333	-0.120294	8.161534e-01	1.000000e+00	-0.000000	Not significant
101928264	LOC101928264 [101928264]	7.333333	6.666667	0.120294	4.795001e-01	1.000000e+00	-0.000000	Not significant
105374764	LOC105374764 [105374764]	7.333333	6.666667	0.120294	6.766573e-01	1.000000e+00	-0.000000	Not significant
283575	LINC02288 [283575]	7.333333	6.666667	0.120294	7.103466e-01	1.000000e+00	-0.000000	Not significant
101927978	ZFHX3-AS1 [101927978]	7.333333	6.666667	0.120294	7.835305e-01	1.000000e+00	-0.000000	Not significant
23195	MDN1 [23195]	1813.000000	1970.666667	-0.120241	6.032463e-01	1.000000e+00	-0.000000	Not significant
463	ZFHX3 [463]	2195.333333	2020.000000	0.120028	7.009271e-01	1.000000e+00	-0.000000	Not significant
5264	PHYH [5264]	368.000000	400.000000	-0.119981	4.604197e-01	1.000000e+00	-0.000000	Not significant
27090	ST6GALNAC4 [27090]	399.000000	433.666667	-0.119909	5.747589e-01	1.000000e+00	-0.000000	Not significant
5799	PTPRN2 [5799]	45.000000	41.333333	0.119840	4.813065e-01	1.000000e+00	-0.000000	Not significant
79363	CPLANE2 [79363]	36.666667	33.666667	0.119739	6.333628e-01	1.000000e+00	-0.000000	Not significant
22898	DENND3 [22898]	112.000000	103.000000	0.119739	5.702400e-01	1.000000e+00	-0.000000	Not significant
142678	MIB2 [142678]	1045.333333	962.000000	0.119735	6.810316e-01	1.000000e+00	-0.000000	Not significant
23130	ATG2A [23130]	660.666667	608.000000	0.119662	4.698934e-01	1.000000e+00	-0.000000	Not significant
1762	DMWD [1762]	933.666667	859.333333	0.119556	6.019017e-01	1.000000e+00	-0.000000	Not significant
64236	PDLIM2 [64236]	767.000000	833.333333	-0.119518	4.698962e-01	1.000000e+00	-0.000000	Not significant
101929145	PPP3CB-AS1 [101929145]	176.666667	192.000000	-0.119428	4.600460e-01	1.000000e+00	-0.000000	Not significant
643707	GOLGA6L4 [643707]	70.333333	64.666667	0.119415	7.925464e-01	1.000000e+00	-0.000000	Not significant
92715	DPH7 [92715]	404.666667	439.666667	-0.119393	6.218542e-01	1.000000e+00	-0.000000	Not significant
101060146	CHMP1B2P [101060146]	18.333333	20.000000	-0.119299	6.060565e-01	1.000000e+00	-0.000000	Not significant
9612	NCOR2 [9612]	5060.666667	4659.666667	0.119076	6.678655e-01	1.000000e+00	-0.000000	Not significant
26580	BSCL2 [26580]	417.666667	453.666667	-0.119007	5.304260e-01	1.000000e+00	-0.000000	Not significant
79848	CSPP1 [79848]	402.333333	437.000000	-0.118958	5.632214e-01	1.000000e+00	-0.000000	Not significant
105371493	LOC105371493 [105371493]	45.333333	41.666667	0.118941	8.332249e-01	1.000000e+00	-0.000000	Not significant
55900	ZNF302 [55900]	822.000000	892.666667	-0.118844	4.476493e-01	1.000000e+00	-0.000000	Not significant
79400	NOX5 [79400]	70.666667	65.000000	0.118836	6.834365e-01	1.000000e+00	-0.000000	Not significant
728034	BMS1P23 [728034]	88.333333	96.000000	-0.118786	5.249664e-01	1.000000e+00	-0.000000	Not significant
4814	NINJ1 [4814]	839.000000	772.666667	0.118677	5.624585e-01	1.000000e+00	-0.000000	Not significant
646976	RALGPS2-AS1 [646976]	10.666667	11.666667	-0.118644	5.023350e-01	1.000000e+00	-0.000000	Not significant
654254	ZNF732 [654254]	10.666667	11.666667	-0.118644	8.240221e-01	1.000000e+00	-0.000000	Not significant
105375591	INSIG1-DT [105375591]	10.666667	11.666667	-0.118644	7.998461e-01	1.000000e+00	-0.000000	Not significant
344387	CDKL4 [344387]	11.666667	10.666667	0.118644	8.862749e-01	1.000000e+00	-0.000000	Not significant
112267941	LOC112267941 [112267941]	189.000000	174.000000	0.118644	7.049804e-01	1.000000e+00	-0.000000	Not significant
414152	C10orf105 [414152]	24.333333	22.333333	0.118644	6.713732e-01	1.000000e+00	-0.000000	Not significant
83714	NRIP2 [83714]	62.333333	57.333333	0.118644	7.300011e-01	1.000000e+00	-0.000000	Not significant
113691	TUBA3FP [113691]	11.666667	10.666667	0.118644	7.218147e-01	1.000000e+00	-0.000000	Not significant
7957	EPM2A [7957]	100.333333	109.000000	-0.118395	4.661745e-01	1.000000e+00	-0.000000	Not significant
9814	SFI1 [9814]	373.333333	405.333333	-0.118340	6.788763e-01	1.000000e+00	-0.000000	Not significant
105374584	LOC105374584 [105374584]	71.000000	65.333333	0.118263	8.513808e-01	1.000000e+00	-0.000000	Not significant
79661	NEIL1 [79661]	460.666667	424.333333	0.118258	8.090564e-01	1.000000e+00	-0.000000	Not significant
101928377	JDP2-AS1 [101928377]	28.666667	26.333333	0.118181	6.282438e-01	1.000000e+00	-0.000000	Not significant
100131827	ZNF717 [100131827]	240.666667	221.666667	0.118133	5.505089e-01	1.000000e+00	-0.000000	Not significant
54906	TASOR2 [54906]	2906.000000	3154.000000	-0.118109	4.601465e-01	1.000000e+00	-0.000000	Not significant
170463	SSBP4 [170463]	452.666667	491.333333	-0.118003	5.896426e-01	1.000000e+00	-0.000000	Not significant
112268288	LOC112268288 [112268288]	62.666667	57.666667	0.117997	7.923977e-01	1.000000e+00	-0.000000	Not significant
283450	HECTD4 [283450]	1854.000000	1708.333333	0.117985	6.285690e-01	1.000000e+00	-0.000000	Not significant
101927506	LOC101927506 [101927506]	33.000000	30.333333	0.117836	7.703446e-01	1.000000e+00	-0.000000	Not significant
105375666	VPS13B-DT [105375666]	33.000000	30.333333	0.117836	6.495629e-01	1.000000e+00	-0.000000	Not significant
57687	VAT1L [57687]	16.000000	14.666667	0.117836	7.054570e-01	1.000000e+00	-0.000000	Not significant
105372579	LOC105372579 [105372579]	16.000000	14.666667	0.117836	6.085478e-01	1.000000e+00	-0.000000	Not significant
389119	INKA1 [389119]	14.666667	16.000000	-0.117836	7.603683e-01	1.000000e+00	-0.000000	Not significant
147525	LINC00526 [147525]	14.666667	16.000000	-0.117836	6.463552e-01	1.000000e+00	-0.000000	Not significant
112268244	LOC112268244 [112268244]	14.666667	16.000000	-0.117836	7.054570e-01	1.000000e+00	-0.000000	Not significant
21	ABCA3 [21]	194.666667	179.333333	0.117732	5.318589e-01	1.000000e+00	-0.000000	Not significant
409	ARRB2 [409]	242.333333	263.000000	-0.117604	5.166992e-01	1.000000e+00	-0.000000	Not significant
8464	SUPT3H [8464]	124.666667	135.333333	-0.117536	6.370960e-01	1.000000e+00	-0.000000	Not significant
5696	PSMB8 [5696]	329.000000	357.000000	-0.117494	5.806549e-01	1.000000e+00	-0.000000	Not significant
220136	CFAP53 [220136]	58.666667	54.000000	0.117494	4.456849e-01	1.000000e+00	-0.000000	Not significant
84698	CAPS2 [84698]	63.000000	58.000000	0.117357	6.581142e-01	1.000000e+00	-0.000000	Not significant
201799	TMEM154 [201799]	18.666667	20.333333	-0.117357	7.062560e-01	1.000000e+00	-0.000000	Not significant
107986029	LOC107986029 [107986029]	20.333333	18.666667	0.117357	7.153634e-01	1.000000e+00	-0.000000	Not significant
9524	TECR [9524]	1003.000000	1088.000000	-0.117245	5.456356e-01	1.000000e+00	-0.000000	Not significant
55335	NIPSNAP3B [55335]	67.333333	62.000000	0.117238	6.960984e-01	1.000000e+00	-0.000000	Not significant
9479	MAPK8IP1 [9479]	227.666667	247.000000	-0.117094	4.573834e-01	1.000000e+00	-0.000000	Not significant
729420	LMO7DN [729420]	22.666667	24.666667	-0.117039	7.878244e-01	1.000000e+00	-0.000000	Not significant
80034	CSRNP3 [80034]	24.666667	22.666667	0.117039	7.408026e-01	1.000000e+00	-0.000000	Not significant
11133	KPTN [11133]	121.333333	131.666667	-0.116988	5.466643e-01	1.000000e+00	-0.000000	Not significant
55529	PIP4P2 [55529]	433.333333	470.000000	-0.116924	4.842202e-01	1.000000e+00	-0.000000	Not significant
51750	RTEL1 [51750]	307.333333	333.333333	-0.116796	6.780176e-01	1.000000e+00	-0.000000	Not significant
55151	TMEM38B [55151]	212.666667	230.666667	-0.116689	4.958468e-01	1.000000e+00	-0.000000	Not significant
101059938	NPIPA7 [101059938]	574.000000	529.333333	0.116663	7.873964e-01	1.000000e+00	-0.000000	Not significant
89866	SEC16B [89866]	34.666667	37.666667	-0.116514	6.740893e-01	1.000000e+00	-0.000000	Not significant
347716	USP32P3 [347716]	201.000000	185.333333	0.116470	7.193139e-01	1.000000e+00	-0.000000	Not significant
3113	HLA-DPA1 [3113]	161.666667	175.333333	-0.116387	6.263369e-01	1.000000e+00	-0.000000	Not significant
54551	MAGEL2 [54551]	46.666667	50.666667	-0.116253	7.069772e-01	1.000000e+00	-0.000000	Not significant
25900	IFFO1 [25900]	761.333333	702.333333	0.116213	5.797630e-01	1.000000e+00	-0.000000	Not significant
6943	TCF21 [6943]	54.666667	59.333333	-0.116142	7.372995e-01	1.000000e+00	-0.000000	Not significant
57404	CYP20A1 [57404]	572.333333	620.333333	-0.115993	4.413531e-01	1.000000e+00	-0.000000	Not significant
64760	FHIP2B [64760]	1118.000000	1031.666667	0.115835	5.786139e-01	1.000000e+00	-0.000000	Not significant
10443	N4BP2L2 [10443]	1848.333333	1705.666667	0.115824	7.101051e-01	1.000000e+00	-0.000000	Not significant
440686	H3-7 [440686]	146.666667	159.000000	-0.115728	4.968212e-01	1.000000e+00	-0.000000	Not significant
114004397	CA5BP1-CA5B [114004397]	150.666667	163.333333	-0.115721	4.662361e-01	1.000000e+00	-0.000000	Not significant
26152	ZNF337 [26152]	1025.333333	946.333333	0.115555	6.764551e-01	1.000000e+00	-0.000000	Not significant
100287102	DDX11L1 [100287102]	3.000000	3.333333	-0.115477	8.025873e-01	1.000000e+00	-0.000000	Not significant
107985224	LOC107985224 [107985224]	7.000000	7.666667	-0.115477	6.698154e-01	1.000000e+00	-0.000000	Not significant
93034	NT5C1B [93034]	3.000000	3.333333	-0.115477	6.170751e-01	1.000000e+00	-0.000000	Not significant
100422952	MIR4271 [100422952]	7.000000	7.666667	-0.115477	8.365689e-01	1.000000e+00	-0.000000	Not significant
105374418	LOC105374418 [105374418]	3.000000	3.333333	-0.115477	7.518296e-01	1.000000e+00	-0.000000	Not significant
101928081	LOC101928081 [101928081]	3.000000	3.333333	-0.115477	7.054570e-01	1.000000e+00	-0.000000	Not significant
132851	SPATA4 [132851]	3.000000	3.333333	-0.115477	7.054570e-01	1.000000e+00	-0.000000	Not significant
56146	PCDHA2 [56146]	3.000000	3.333333	-0.115477	7.518296e-01	1.000000e+00	-0.000000	Not significant
100133205	LINC00240 [100133205]	3.000000	3.333333	-0.115477	8.501067e-01	1.000000e+00	-0.000000	Not significant
10279	PRSS16 [10279]	3.000000	3.333333	-0.115477	8.574624e-01	1.000000e+00	-0.000000	Not significant
100130476	WAKMAR2 [100130476]	3.000000	3.333333	-0.115477	7.815113e-01	1.000000e+00	-0.000000	Not significant
81706	PPP1R14C [81706]	7.000000	7.666667	-0.115477	7.518296e-01	1.000000e+00	-0.000000	Not significant
107986760	LOC107986760 [107986760]	3.000000	3.333333	-0.115477	7.815113e-01	1.000000e+00	-0.000000	Not significant
105375492	LOC105375492 [105375492]	3.000000	3.333333	-0.115477	8.638317e-01	1.000000e+00	-0.000000	Not significant
10850	CCL27 [10850]	7.000000	7.666667	-0.115477	8.219656e-01	1.000000e+00	-0.000000	Not significant
881	CCIN [881]	3.000000	3.333333	-0.115477	8.827832e-01	1.000000e+00	-0.000000	Not significant
105378450	LOC105378450 [105378450]	3.000000	3.333333	-0.115477	8.185458e-01	1.000000e+00	-0.000000	Not significant
112267864	LOC112267864 [112267864]	3.000000	3.333333	-0.115477	7.518296e-01	1.000000e+00	-0.000000	Not significant
102724055	LOC102724055 [102724055]	7.000000	7.666667	-0.115477	7.815113e-01	1.000000e+00	-0.000000	Not significant
83657	DYNLRB2 [83657]	3.000000	3.333333	-0.115477	8.638317e-01	1.000000e+00	-0.000000	Not significant
100188995	TRK-CTT6-1 [100188995]	3.000000	3.333333	-0.115477	8.827832e-01	1.000000e+00	-0.000000	Not significant
101060187	LOC101060187 [101060187]	3.000000	3.333333	-0.115477	8.897069e-01	1.000000e+00	-0.000000	Not significant
677831	SNORA51 [677831]	7.000000	7.666667	-0.115477	8.110701e-01	1.000000e+00	-0.000000	Not significant
102724788	LOC102724788 [102724788]	3.000000	3.333333	-0.115477	8.311704e-01	1.000000e+00	-0.000000	Not significant
677885	SNORA59A [677885]	3.333333	3.000000	0.115477	7.518296e-01	1.000000e+00	-0.000000	Not significant
112268237	LOC112268237 [112268237]	3.333333	3.000000	0.115477	8.025873e-01	1.000000e+00	-0.000000	Not significant
102723759	LOC102723759 [102723759]	3.333333	3.000000	0.115477	7.518296e-01	1.000000e+00	-0.000000	Not significant
105374723	RAI14-DT [105374723]	3.333333	3.000000	0.115477	6.170751e-01	1.000000e+00	-0.000000	Not significant
285593	LINC02995 [285593]	3.333333	3.000000	0.115477	8.311704e-01	1.000000e+00	-0.000000	Not significant
100616117	MIR4653 [100616117]	3.333333	3.000000	0.115477	8.025873e-01	1.000000e+00	-0.000000	Not significant
2731	GLDC [2731]	3.333333	3.000000	0.115477	6.170751e-01	1.000000e+00	-0.000000	Not significant
107987076	LOC107987076 [107987076]	7.666667	7.000000	0.115477	8.110701e-01	1.000000e+00	-0.000000	Not significant
105378576	LOC105378576 [105378576]	7.666667	7.000000	0.115477	8.818228e-01	1.000000e+00	-0.000000	Not significant
8587	OR7E2P [8587]	3.333333	3.000000	0.115477	8.414806e-01	1.000000e+00	-0.000000	Not significant
112268090	LOC112268090 [112268090]	7.666667	7.000000	0.115477	6.170751e-01	1.000000e+00	-0.000000	Not significant
105370088	LOC105370088 [105370088]	3.333333	3.000000	0.115477	9.005236e-01	1.000000e+00	-0.000000	Not significant
105370408	LOC105370408 [105370408]	3.333333	3.000000	0.115477	8.897069e-01	1.000000e+00	-0.000000	Not significant
105370846	LOC105370846 [105370846]	3.333333	3.000000	0.115477	8.311704e-01	1.000000e+00	-0.000000	Not significant
